COUNTRY,Country,SERIES,Series,TIME,Time,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
JPN,Japan,CPNCU,Current prices in NCU,2013,2013,JPY,Yen,0,Units,,,4202788.585,,
JPN,Japan,CPNCU,Current prices in NCU,2014,2014,JPY,Yen,0,Units,,,4211397.539,,
JPN,Japan,CPNCU,Current prices in NCU,2015,2015,JPY,Yen,0,Units,,,4224335.233,,
JPN,Japan,CPNCU,Current prices in NCU,2016,2016,JPY,Yen,0,Units,,,4277451.341,,
JPN,Japan,CPNCU,Current prices in NCU,2017,2017,JPY,Yen,0,Units,,,4305781.59,,
JPN,Japan,CPNCU,Current prices in NCU,2018,2018,JPY,Yen,0,Units,,,4334000.283,,
KOR,Korea,CPNCU,Current prices in NCU,2000,2000,KRW,Won,0,Units,,,18256012.59,,
KOR,Korea,CPNCU,Current prices in NCU,2001,2001,KRW,Won,0,Units,,,19447768.36,,
KOR,Korea,CPNCU,Current prices in NCU,2002,2002,KRW,Won,0,Units,,,20757322.77,,
KOR,Korea,CPNCU,Current prices in NCU,2003,2003,KRW,Won,0,Units,,,22205757.43,,
KOR,Korea,CPNCU,Current prices in NCU,2004,2004,KRW,Won,0,Units,,,23579278.2,,
KOR,Korea,CPNCU,Current prices in NCU,2005,2005,KRW,Won,0,Units,,,24789745.56,,
KOR,Korea,CPNCU,Current prices in NCU,2006,2006,KRW,Won,0,Units,,,25425077.88,,
KOR,Korea,CPNCU,Current prices in NCU,2007,2007,KRW,Won,0,Units,,,26378133.21,,
KOR,Korea,CPNCU,Current prices in NCU,2008,2008,KRW,Won,0,Units,,,27326559.5,,
KOR,Korea,CPNCU,Current prices in NCU,2009,2009,KRW,Won,0,Units,,,28101200.76,,
KOR,Korea,CPNCU,Current prices in NCU,2010,2010,KRW,Won,0,Units,,,29313111.34,,
KOR,Korea,CPNCU,Current prices in NCU,2011,2011,KRW,Won,0,Units,,,30679842.14,,
KOR,Korea,CPNCU,Current prices in NCU,2012,2012,KRW,Won,0,Units,,,30980430.81,,
KOR,Korea,CPNCU,Current prices in NCU,2013,2013,KRW,Won,0,Units,,,31871744.12,,
KOR,Korea,CPNCU,Current prices in NCU,2014,2014,KRW,Won,0,Units,,,32014268.63,,
KOR,Korea,CPNCU,Current prices in NCU,2015,2015,KRW,Won,0,Units,,,32862515.46,,
KOR,Korea,CPNCU,Current prices in NCU,2016,2016,KRW,Won,0,Units,,,34318204.15,,
KOR,Korea,CPNCU,Current prices in NCU,2017,2017,KRW,Won,0,Units,,,35490433.19,,
KOR,Korea,CPNCU,Current prices in NCU,2018,2018,KRW,Won,0,Units,,,37495203.52,,
LUX,Luxembourg,CPNCU,Current prices in NCU,2000,2000,EUR,Euro,0,Units,,,40513.9505,,
LUX,Luxembourg,CPNCU,Current prices in NCU,2001,2001,EUR,Euro,0,Units,,,41728.85652,,
LUX,Luxembourg,CPNCU,Current prices in NCU,2002,2002,EUR,Euro,0,Units,,,43196.15371,,
LUX,Luxembourg,CPNCU,Current prices in NCU,2003,2003,EUR,Euro,0,Units,,,43962.99174,,
LUX,Luxembourg,CPNCU,Current prices in NCU,2004,2004,EUR,Euro,0,Units,,,45583.70013,,
LUX,Luxembourg,CPNCU,Current prices in NCU,2005,2005,EUR,Euro,0,Units,,,47124.02781,,
LUX,Luxembourg,CPNCU,Current prices in NCU,2006,2006,EUR,Euro,0,Units,,,48960.76213,,
LUX,Luxembourg,CPNCU,Current prices in NCU,2007,2007,EUR,Euro,0,Units,,,51364.65501,,
LUX,Luxembourg,CPNCU,Current prices in NCU,2008,2008,EUR,Euro,0,Units,,,52755.62033,,
LUX,Luxembourg,CPNCU,Current prices in NCU,2009,2009,EUR,Euro,0,Units,,,53949.95499,,
LUX,Luxembourg,CPNCU,Current prices in NCU,2010,2010,EUR,Euro,0,Units,,,55094.07035,,
LUX,Luxembourg,CPNCU,Current prices in NCU,2011,2011,EUR,Euro,0,Units,,,55917.8273,,
LUX,Luxembourg,CPNCU,Current prices in NCU,2012,2012,EUR,Euro,0,Units,,,56579.39172,,
LUX,Luxembourg,CPNCU,Current prices in NCU,2013,2013,EUR,Euro,0,Units,,,58077.67903,,
LUX,Luxembourg,CPNCU,Current prices in NCU,2014,2014,EUR,Euro,0,Units,,,60550.27581,,
LUX,Luxembourg,CPNCU,Current prices in NCU,2015,2015,EUR,Euro,0,Units,,,61400.94351,,
LUX,Luxembourg,CPNCU,Current prices in NCU,2016,2016,EUR,Euro,0,Units,,,61538.00785,,
LUX,Luxembourg,CPNCU,Current prices in NCU,2017,2017,EUR,Euro,0,Units,,,63893.71159,,
LUX,Luxembourg,CPNCU,Current prices in NCU,2018,2018,EUR,Euro,0,Units,,,64595.0966,,
NLD,Netherlands,CPNCU,Current prices in NCU,2000,2000,EUR,Euro,0,Units,,,32049.29196,,
NLD,Netherlands,CPNCU,Current prices in NCU,2001,2001,EUR,Euro,0,Units,,,33570.6263,,
NLD,Netherlands,CPNCU,Current prices in NCU,2002,2002,EUR,Euro,0,Units,,,34828.76562,,
NLD,Netherlands,CPNCU,Current prices in NCU,2003,2003,EUR,Euro,0,Units,,,35879.08127,,
NLD,Netherlands,CPNCU,Current prices in NCU,2004,2004,EUR,Euro,0,Units,,,36967.26206,,
NLD,Netherlands,CPNCU,Current prices in NCU,2005,2005,EUR,Euro,0,Units,,,37653.06261,,
NLD,Netherlands,CPNCU,Current prices in NCU,2006,2006,EUR,Euro,0,Units,,,38603.50371,,
NLD,Netherlands,CPNCU,Current prices in NCU,2007,2007,EUR,Euro,0,Units,,,39958.83542,,
NLD,Netherlands,CPNCU,Current prices in NCU,2008,2008,EUR,Euro,0,Units,,,41035.25046,,
NLD,Netherlands,CPNCU,Current prices in NCU,2009,2009,EUR,Euro,0,Units,,,42147.52444,,
NLD,Netherlands,CPNCU,Current prices in NCU,2010,2010,EUR,Euro,0,Units,,,42856.47567,,
NLD,Netherlands,CPNCU,Current prices in NCU,2011,2011,EUR,Euro,0,Units,,,43492.24423,,
NLD,Netherlands,CPNCU,Current prices in NCU,2012,2012,EUR,Euro,0,Units,,,44232.76982,,
NLD,Netherlands,CPNCU,Current prices in NCU,2013,2013,EUR,Euro,0,Units,,,45309.55596,,
NLD,Netherlands,CPNCU,Current prices in NCU,2014,2014,EUR,Euro,0,Units,,,45461.70473,,
NLD,Netherlands,CPNCU,Current prices in NCU,2015,2015,EUR,Euro,0,Units,,,46063.73758,,
NLD,Netherlands,CPNCU,Current prices in NCU,2016,2016,EUR,Euro,0,Units,,,46532.37883,,
NLD,Netherlands,CPNCU,Current prices in NCU,2017,2017,EUR,Euro,0,Units,,,46814.94046,,
NLD,Netherlands,CPNCU,Current prices in NCU,2018,2018,EUR,Euro,0,Units,,,47422.48573,,
NOR,Norway,CPNCU,Current prices in NCU,2000,2000,NOK,Norwegian Krone,0,Units,,,277309.6794,,
NOR,Norway,CPNCU,Current prices in NCU,2001,2001,NOK,Norwegian Krone,0,Units,,,290624.0756,,
NOR,Norway,CPNCU,Current prices in NCU,2002,2002,NOK,Norwegian Krone,0,Units,,,306317.2772,,
NOR,Norway,CPNCU,Current prices in NCU,2003,2003,NOK,Norwegian Krone,0,Units,,,318892.9775,,
NOR,Norway,CPNCU,Current prices in NCU,2004,2004,NOK,Norwegian Krone,0,Units,,,333122.5298,,
NOR,Norway,CPNCU,Current prices in NCU,2005,2005,NOK,Norwegian Krone,0,Units,,,346476.0197,,
NOR,Norway,CPNCU,Current prices in NCU,2006,2006,NOK,Norwegian Krone,0,Units,,,367067.9589,,
NOR,Norway,CPNCU,Current prices in NCU,2007,2007,NOK,Norwegian Krone,0,Units,,,388217.6363,,
NOR,Norway,CPNCU,Current prices in NCU,2008,2008,NOK,Norwegian Krone,0,Units,,,410999.0717,,
NOR,Norway,CPNCU,Current prices in NCU,2009,2009,NOK,Norwegian Krone,0,Units,,,425612.5288,,
NOR,Norway,CPNCU,Current prices in NCU,2010,2010,NOK,Norwegian Krone,0,Units,,,440210.2825,,
NOR,Norway,CPNCU,Current prices in NCU,2011,2011,NOK,Norwegian Krone,0,Units,,,460208.6557,,
NOR,Norway,CPNCU,Current prices in NCU,2012,2012,NOK,Norwegian Krone,0,Units,,,477510.14,,
NOR,Norway,CPNCU,Current prices in NCU,2013,2013,NOK,Norwegian Krone,0,Units,,,497019.5299,,
NOR,Norway,CPNCU,Current prices in NCU,2014,2014,NOK,Norwegian Krone,0,Units,,,511158.1642,,
NOR,Norway,CPNCU,Current prices in NCU,2015,2015,NOK,Norwegian Krone,0,Units,,,525922.9507,,
NOR,Norway,CPNCU,Current prices in NCU,2016,2016,NOK,Norwegian Krone,0,Units,,,533314.1326,,
NOR,Norway,CPNCU,Current prices in NCU,2017,2017,NOK,Norwegian Krone,0,Units,,,545998.5801,,
NOR,Norway,CPNCU,Current prices in NCU,2018,2018,NOK,Norwegian Krone,0,Units,,,563298.5586,,
POL,Poland,CPNCU,Current prices in NCU,2000,2000,PLN,Zloty,0,Units,,,26451.73292,,
POL,Poland,CPNCU,Current prices in NCU,2001,2001,PLN,Zloty,0,Units,,,29098.16767,,
POL,Poland,CPNCU,Current prices in NCU,2002,2002,PLN,Zloty,0,Units,,,29965.63874,,
POL,Poland,CPNCU,Current prices in NCU,2003,2003,PLN,Zloty,0,Units,,,30497.37045,,
POL,Poland,CPNCU,Current prices in NCU,2004,2004,PLN,Zloty,0,Units,,,31270.34879,,
POL,Poland,CPNCU,Current prices in NCU,2005,2005,PLN,Zloty,0,Units,,,31857.04217,,
POL,Poland,CPNCU,Current prices in NCU,2006,2006,PLN,Zloty,0,Units,,,32545.27001,,
POL,Poland,CPNCU,Current prices in NCU,2007,2007,PLN,Zloty,0,Units,,,34331.01809,,
POL,Poland,CPNCU,Current prices in NCU,2008,2008,PLN,Zloty,0,Units,,,37635.98258,,
POL,Poland,CPNCU,Current prices in NCU,2009,2009,PLN,Zloty,0,Units,,,38559.59118,,
POL,Poland,CPNCU,Current prices in NCU,2010,2010,PLN,Zloty,0,Units,,,40643.58385,,
POL,Poland,CPNCU,Current prices in NCU,2011,2011,PLN,Zloty,0,Units,,,42650.02194,,
POL,Poland,CPNCU,Current prices in NCU,2012,2012,PLN,Zloty,0,Units,,,43675.10962,,
POL,Poland,CPNCU,Current prices in NCU,2013,2013,PLN,Zloty,0,Units,,,44350.68637,,
POL,Poland,CPNCU,Current prices in NCU,2014,2014,PLN,Zloty,0,Units,,,45198.24902,,
POL,Poland,CPNCU,Current prices in NCU,2015,2015,PLN,Zloty,0,Units,,,45665.23144,,
POL,Poland,CPNCU,Current prices in NCU,2016,2016,PLN,Zloty,0,Units,,,47737.71177,,
POL,Poland,CPNCU,Current prices in NCU,2017,2017,PLN,Zloty,0,Units,,,50808.11376,,
POL,Poland,CPNCU,Current prices in NCU,2018,2018,PLN,Zloty,0,Units,,,55509.22901,,
PRT,Portugal,CPNCU,Current prices in NCU,2000,2000,EUR,Euro,0,Units,,,12636.99773,,
PRT,Portugal,CPNCU,Current prices in NCU,2001,2001,EUR,Euro,0,Units,,,13173.24712,,
PRT,Portugal,CPNCU,Current prices in NCU,2002,2002,EUR,Euro,0,Units,,,13626.23134,,
PRT,Portugal,CPNCU,Current prices in NCU,2003,2003,EUR,Euro,0,Units,,,14081.4672,,
PRT,Portugal,CPNCU,Current prices in NCU,2004,2004,EUR,Euro,0,Units,,,14434.37006,,
PRT,Portugal,CPNCU,Current prices in NCU,2005,2005,EUR,Euro,0,Units,,,14901.08785,,
PRT,Portugal,CPNCU,Current prices in NCU,2006,2006,EUR,Euro,0,Units,,,15093.37118,,
PRT,Portugal,CPNCU,Current prices in NCU,2007,2007,EUR,Euro,0,Units,,,15711.16641,,
PRT,Portugal,CPNCU,Current prices in NCU,2008,2008,EUR,Euro,0,Units,,,16096.71542,,
PRT,Portugal,CPNCU,Current prices in NCU,2009,2009,EUR,Euro,0,Units,,,16518.32573,,
PRT,Portugal,CPNCU,Current prices in NCU,2010,2010,EUR,Euro,0,Units,,,16752.27681,,
PRT,Portugal,CPNCU,Current prices in NCU,2011,2011,EUR,Euro,0,Units,,,16626.01148,,
PRT,Portugal,CPNCU,Current prices in NCU,2012,2012,EUR,Euro,0,Units,,,16200.77205,,
PRT,Portugal,CPNCU,Current prices in NCU,2013,2013,EUR,Euro,0,Units,,,16664.09966,,
PRT,Portugal,CPNCU,Current prices in NCU,2014,2014,EUR,Euro,0,Units,,,16423.102,,
PRT,Portugal,CPNCU,Current prices in NCU,2015,2015,EUR,Euro,0,Units,,,16537.11038,,
PRT,Portugal,CPNCU,Current prices in NCU,2016,2016,EUR,Euro,0,Units,,,16733.06654,,
PRT,Portugal,CPNCU,Current prices in NCU,2017,2017,EUR,Euro,0,Units,,,16899.17849,,
PRT,Portugal,CPNCU,Current prices in NCU,2018,2018,EUR,Euro,0,Units,,,17240.44388,,
SVK,Slovak Republic,CPNCU,Current prices in NCU,2000,2000,EUR,Euro,0,Units,,,5404.542016,,
SVK,Slovak Republic,CPNCU,Current prices in NCU,2001,2001,EUR,Euro,0,Units,,,5701.996974,,
SVK,Slovak Republic,CPNCU,Current prices in NCU,2002,2002,EUR,Euro,0,Units,,,6177.768174,,
SVK,Slovak Republic,CPNCU,Current prices in NCU,2003,2003,EUR,Euro,0,Units,,,6730.413405,,
SVK,Slovak Republic,CPNCU,Current prices in NCU,2004,2004,EUR,Euro,0,Units,,,7334.402035,,
SVK,Slovak Republic,CPNCU,Current prices in NCU,2005,2005,EUR,Euro,0,Units,,,8024.324975,,
SVK,Slovak Republic,CPNCU,Current prices in NCU,2006,2006,EUR,Euro,0,Units,,,8694.425866,,
SVK,Slovak Republic,CPNCU,Current prices in NCU,2007,2007,EUR,Euro,0,Units,,,9468.588356,,
SVK,Slovak Republic,CPNCU,Current prices in NCU,2008,2008,EUR,Euro,0,Units,,,9991.224008,,
SVK,Slovak Republic,CPNCU,Current prices in NCU,2009,2009,EUR,Euro,0,Units,,,10333.6536,,
SVK,Slovak Republic,CPNCU,Current prices in NCU,2010,2010,EUR,Euro,0,Units,,,10897.07023,,
SVK,Slovak Republic,CPNCU,Current prices in NCU,2011,2011,EUR,Euro,0,Units,,,11218.38061,,
SVK,Slovak Republic,CPNCU,Current prices in NCU,2012,2012,EUR,Euro,0,Units,,,11475.10426,,
SVK,Slovak Republic,CPNCU,Current prices in NCU,2013,2013,EUR,Euro,0,Units,,,11715.85919,,
SVK,Slovak Republic,CPNCU,Current prices in NCU,2014,2014,EUR,Euro,0,Units,,,11932.31674,,
SVK,Slovak Republic,CPNCU,Current prices in NCU,2015,2015,EUR,Euro,0,Units,,,12359.80912,,
SVK,Slovak Republic,CPNCU,Current prices in NCU,2016,2016,EUR,Euro,0,Units,,,12694.98575,,
SVK,Slovak Republic,CPNCU,Current prices in NCU,2017,2017,EUR,Euro,0,Units,,,13230.44401,,
SVK,Slovak Republic,CPNCU,Current prices in NCU,2018,2018,EUR,Euro,0,Units,,,13885.6235,,
ESP,Spain,CPNCU,Current prices in NCU,2000,2000,EUR,Euro,0,Units,,,18643.72618,,
ESP,Spain,CPNCU,Current prices in NCU,2001,2001,EUR,Euro,0,Units,,,19292.4954,,
ESP,Spain,CPNCU,Current prices in NCU,2002,2002,EUR,Euro,0,Units,,,19970.92736,,
ESP,Spain,CPNCU,Current prices in NCU,2003,2003,EUR,Euro,0,Units,,,20548.66343,,
ESP,Spain,CPNCU,Current prices in NCU,2004,2004,EUR,Euro,0,Units,,,21071.77654,,
ESP,Spain,CPNCU,Current prices in NCU,2005,2005,EUR,Euro,0,Units,,,21912.54093,,
ESP,Spain,CPNCU,Current prices in NCU,2006,2006,EUR,Euro,0,Units,,,22619.08546,,
ESP,Spain,CPNCU,Current prices in NCU,2007,2007,EUR,Euro,0,Units,,,23676.09725,,
ESP,Spain,CPNCU,Current prices in NCU,2008,2008,EUR,Euro,0,Units,,,25503.41279,,
ESP,Spain,CPNCU,Current prices in NCU,2009,2009,EUR,Euro,0,Units,,,26994.92867,,
ESP,Spain,CPNCU,Current prices in NCU,2010,2010,EUR,Euro,0,Units,,,27051.42506,,
ESP,Spain,CPNCU,Current prices in NCU,2011,2011,EUR,Euro,0,Units,,,27315.75157,,
ESP,Spain,CPNCU,Current prices in NCU,2012,2012,EUR,Euro,0,Units,,,27171.74805,,
ESP,Spain,CPNCU,Current prices in NCU,2013,2013,EUR,Euro,0,Units,,,27517.03674,,
ESP,Spain,CPNCU,Current prices in NCU,2014,2014,EUR,Euro,0,Units,,,27568.30391,,
ESP,Spain,CPNCU,Current prices in NCU,2015,2015,EUR,Euro,0,Units,,,27997.0427,,
ESP,Spain,CPNCU,Current prices in NCU,2016,2016,EUR,Euro,0,Units,,,27826.21591,,
ESP,Spain,CPNCU,Current prices in NCU,2017,2017,EUR,Euro,0,Units,,,27718.76425,,
ESP,Spain,CPNCU,Current prices in NCU,2018,2018,EUR,Euro,0,Units,,,27945.96133,,
SWE,Sweden,CPNCU,Current prices in NCU,2000,2000,SEK,Swedish Krona,0,Units,,,247420.7356,,
SWE,Sweden,CPNCU,Current prices in NCU,2001,2001,SEK,Swedish Krona,0,Units,,,255109.8878,,
SWE,Sweden,CPNCU,Current prices in NCU,2002,2002,SEK,Swedish Krona,0,Units,,,262765.2894,,
SWE,Sweden,CPNCU,Current prices in NCU,2003,2003,SEK,Swedish Krona,0,Units,,,270323.5979,,
SWE,Sweden,CPNCU,Current prices in NCU,2004,2004,SEK,Swedish Krona,0,Units,,,280758.0156,,
SWE,Sweden,CPNCU,Current prices in NCU,2005,2005,SEK,Swedish Krona,0,Units,,,289387.8439,,
SWE,Sweden,CPNCU,Current prices in NCU,2006,2006,SEK,Swedish Krona,0,Units,,,299925.4343,,
SWE,Sweden,CPNCU,Current prices in NCU,2007,2007,SEK,Swedish Krona,0,Units,,,314026.4924,,
SWE,Sweden,CPNCU,Current prices in NCU,2008,2008,SEK,Swedish Krona,0,Units,,,328307.9356,,
SWE,Sweden,CPNCU,Current prices in NCU,2009,2009,SEK,Swedish Krona,0,Units,,,337840.235,,
SWE,Sweden,CPNCU,Current prices in NCU,2010,2010,SEK,Swedish Krona,0,Units,,,344946.5146,,
SWE,Sweden,CPNCU,Current prices in NCU,2011,2011,SEK,Swedish Krona,0,Units,,,355092.2263,,
SWE,Sweden,CPNCU,Current prices in NCU,2012,2012,SEK,Swedish Krona,0,Units,,,364748.1446,,
SWE,Sweden,CPNCU,Current prices in NCU,2013,2013,SEK,Swedish Krona,0,Units,,,371176.204,,
SWE,Sweden,CPNCU,Current prices in NCU,2014,2014,SEK,Swedish Krona,0,Units,,,379016.6619,,
SWE,Sweden,CPNCU,Current prices in NCU,2015,2015,SEK,Swedish Krona,0,Units,,,388832.32,,
SWE,Sweden,CPNCU,Current prices in NCU,2016,2016,SEK,Swedish Krona,0,Units,,,398028.8204,,
SWE,Sweden,CPNCU,Current prices in NCU,2017,2017,SEK,Swedish Krona,0,Units,,,407159.045,,
SWE,Sweden,CPNCU,Current prices in NCU,2018,2018,SEK,Swedish Krona,0,Units,,,418722.7743,,
CHE,Switzerland,CPNCU,Current prices in NCU,2000,2000,CHF,Swiss Franc,0,Units,,,72382.63616,,
CHE,Switzerland,CPNCU,Current prices in NCU,2001,2001,CHF,Swiss Franc,0,Units,,,75505.78284,,
CHE,Switzerland,CPNCU,Current prices in NCU,2002,2002,CHF,Swiss Franc,0,Units,,,76396.38407,,
CHE,Switzerland,CPNCU,Current prices in NCU,2003,2003,CHF,Swiss Franc,0,Units,,,76967.8516,,
CHE,Switzerland,CPNCU,Current prices in NCU,2004,2004,CHF,Swiss Franc,0,Units,,,76732.3103,,
CHE,Switzerland,CPNCU,Current prices in NCU,2005,2005,CHF,Swiss Franc,0,Units,,,78748.06748,,
CHE,Switzerland,CPNCU,Current prices in NCU,2006,2006,CHF,Swiss Franc,0,Units,,,80193.74315,,
CHE,Switzerland,CPNCU,Current prices in NCU,2007,2007,CHF,Swiss Franc,0,Units,,,82459.39612,,
CHE,Switzerland,CPNCU,Current prices in NCU,2008,2008,CHF,Swiss Franc,0,Units,,,84448.90635,,
CHE,Switzerland,CPNCU,Current prices in NCU,2009,2009,CHF,Swiss Franc,0,Units,,,85649.11925,,
CHE,Switzerland,CPNCU,Current prices in NCU,2010,2010,CHF,Swiss Franc,0,Units,,,86206.63173,,
CHE,Switzerland,CPNCU,Current prices in NCU,2011,2011,CHF,Swiss Franc,0,Units,,,86313.62812,,
CHE,Switzerland,CPNCU,Current prices in NCU,2012,2012,CHF,Swiss Franc,0,Units,,,86895.0616,,
CHE,Switzerland,CPNCU,Current prices in NCU,2013,2013,CHF,Swiss Franc,0,Units,,,87758.02333,,
CHE,Switzerland,CPNCU,Current prices in NCU,2014,2014,CHF,Swiss Franc,0,Units,,,87760.48945,,
CHE,Switzerland,CPNCU,Current prices in NCU,2015,2015,CHF,Swiss Franc,0,Units,,,87092.73154,,
CHE,Switzerland,CPNCU,Current prices in NCU,2016,2016,CHF,Swiss Franc,0,Units,,,86756.2574,,
CHE,Switzerland,CPNCU,Current prices in NCU,2017,2017,CHF,Swiss Franc,0,Units,,,86992.19552,,
CHE,Switzerland,CPNCU,Current prices in NCU,2018,2018,CHF,Swiss Franc,0,Units,,,87716.01171,,
GBR,United Kingdom,CPNCU,Current prices in NCU,2000,2000,GBP,Pound Sterling,0,Units,,,22447.98244,,
GBR,United Kingdom,CPNCU,Current prices in NCU,2001,2001,GBP,Pound Sterling,0,Units,,,23650.50562,,
GBR,United Kingdom,CPNCU,Current prices in NCU,2002,2002,GBP,Pound Sterling,0,Units,,,24184.72818,,
GBR,United Kingdom,CPNCU,Current prices in NCU,2003,2003,GBP,Pound Sterling,0,Units,,,25138.5673,,
GBR,United Kingdom,CPNCU,Current prices in NCU,2004,2004,GBP,Pound Sterling,0,Units,,,26117.24971,,
GBR,United Kingdom,CPNCU,Current prices in NCU,2005,2005,GBP,Pound Sterling,0,Units,,,26604.38583,,
GBR,United Kingdom,CPNCU,Current prices in NCU,2006,2006,GBP,Pound Sterling,0,Units,,,27979.53993,,
GBR,United Kingdom,CPNCU,Current prices in NCU,2007,2007,GBP,Pound Sterling,0,Units,,,29367.54141,,
GBR,United Kingdom,CPNCU,Current prices in NCU,2008,2008,GBP,Pound Sterling,0,Units,,,29749.51086,,
GBR,United Kingdom,CPNCU,Current prices in NCU,2009,2009,GBP,Pound Sterling,0,Units,,,30534.28367,,
GBR,United Kingdom,CPNCU,Current prices in NCU,2010,2010,GBP,Pound Sterling,0,Units,,,31103.07422,,
GBR,United Kingdom,CPNCU,Current prices in NCU,2011,2011,GBP,Pound Sterling,0,Units,,,31454.77371,,
GBR,United Kingdom,CPNCU,Current prices in NCU,2012,2012,GBP,Pound Sterling,0,Units,,,31859.54449,,
GBR,United Kingdom,CPNCU,Current prices in NCU,2013,2013,GBP,Pound Sterling,0,Units,,,32694.06811,,
GBR,United Kingdom,CPNCU,Current prices in NCU,2014,2014,GBP,Pound Sterling,0,Units,,,33057.76133,,
GBR,United Kingdom,CPNCU,Current prices in NCU,2015,2015,GBP,Pound Sterling,0,Units,,,33484.50161,,
GBR,United Kingdom,CPNCU,Current prices in NCU,2016,2016,GBP,Pound Sterling,0,Units,,,34232.02458,,
GBR,United Kingdom,CPNCU,Current prices in NCU,2017,2017,GBP,Pound Sterling,0,Units,,,35043.65642,,
GBR,United Kingdom,CPNCU,Current prices in NCU,2018,2018,GBP,Pound Sterling,0,Units,,,35977.97306,,
USA,United States,CPNCU,Current prices in NCU,2000,2000,USD,US Dollar,0,Units,,,38964.24476,,
USA,United States,CPNCU,Current prices in NCU,2001,2001,USD,US Dollar,0,Units,,,40048.55491,,
USA,United States,CPNCU,Current prices in NCU,2002,2002,USD,US Dollar,0,Units,,,40896.05391,,
USA,United States,CPNCU,Current prices in NCU,2003,2003,USD,US Dollar,0,Units,,,42201.4265,,
USA,United States,CPNCU,Current prices in NCU,2004,2004,USD,US Dollar,0,Units,,,44056.89469,,
USA,United States,CPNCU,Current prices in NCU,2005,2005,USD,US Dollar,0,Units,,,45363.87326,,
USA,United States,CPNCU,Current prices in NCU,2006,2006,USD,US Dollar,0,Units,,,47337.38405,,
USA,United States,CPNCU,Current prices in NCU,2007,2007,USD,US Dollar,0,Units,,,49504.82363,,
USA,United States,CPNCU,Current prices in NCU,2008,2008,USD,US Dollar,0,Units,,,50818.55534,,
USA,United States,CPNCU,Current prices in NCU,2009,2009,USD,US Dollar,0,Units,,,51182.31337,,
USA,United States,CPNCU,Current prices in NCU,2010,2010,USD,US Dollar,0,Units,,,52592.55807,,
USA,United States,CPNCU,Current prices in NCU,2011,2011,USD,US Dollar,0,Units,,,54003.43451,,
USA,United States,CPNCU,Current prices in NCU,2012,2012,USD,US Dollar,0,Units,,,55480.10638,,
USA,United States,CPNCU,Current prices in NCU,2013,2013,USD,US Dollar,0,Units,,,55963.54609,,
USA,United States,CPNCU,Current prices in NCU,2014,2014,USD,US Dollar,0,Units,,,57613.97044,,
USA,United States,CPNCU,Current prices in NCU,2015,2015,USD,US Dollar,0,Units,,,59176.25138,,
USA,United States,CPNCU,Current prices in NCU,2016,2016,USD,US Dollar,0,Units,,,59857.6185,,
USA,United States,CPNCU,Current prices in NCU,2017,2017,USD,US Dollar,0,Units,,,61476.28263,,
USA,United States,CPNCU,Current prices in NCU,2018,2018,USD,US Dollar,0,Units,,,63093.01464,,
ISR,Israel,CPNCU,Current prices in NCU,2000,2000,ILS,New Israeli Sheqel,0,Units,,,120380.94,,
ISR,Israel,CPNCU,Current prices in NCU,2001,2001,ILS,New Israeli Sheqel,0,Units,,,123161.8841,,
ISR,Israel,CPNCU,Current prices in NCU,2002,2002,ILS,New Israeli Sheqel,0,Units,,,123486.0191,,
ISR,Israel,CPNCU,Current prices in NCU,2003,2003,ILS,New Israeli Sheqel,0,Units,,,119615.8203,,
ISR,Israel,CPNCU,Current prices in NCU,2004,2004,ILS,New Israeli Sheqel,0,Units,,,118408.2828,,
ISR,Israel,CPNCU,Current prices in NCU,2005,2005,ILS,New Israeli Sheqel,0,Units,,,120555.3643,,
ISR,Israel,CPNCU,Current prices in NCU,2006,2006,ILS,New Israeli Sheqel,0,Units,,,127333.9499,,
ISR,Israel,CPNCU,Current prices in NCU,2007,2007,ILS,New Israeli Sheqel,0,Units,,,131441.4596,,
ISR,Israel,CPNCU,Current prices in NCU,2008,2008,ILS,New Israeli Sheqel,0,Units,,,135109.4371,,
ISR,Israel,CPNCU,Current prices in NCU,2009,2009,ILS,New Israeli Sheqel,0,Units,,,134573.0588,,
ISR,Israel,CPNCU,Current prices in NCU,2010,2010,ILS,New Israeli Sheqel,0,Units,,,137362.9583,,
ISR,Israel,CPNCU,Current prices in NCU,2011,2011,ILS,New Israeli Sheqel,0,Units,,,142892.3893,,
ISR,Israel,CPNCU,Current prices in NCU,2012,2012,ILS,New Israeli Sheqel,0,Units,,,136741.7656,,
ISR,Israel,CPNCU,Current prices in NCU,2013,2013,ILS,New Israeli Sheqel,0,Units,,,139884.7657,,
